"label","message"
"ham","Dear student, semester end exams commence from 15 Jan. Check your admit card on the portal. - Ambedkar University Delhi"
"ham","Fee receipt for admission 2024-25 has been generated. Download from the admission portal using your application number. - Delhi University"
"ham","Notice: Compulsory yoga and wellness session for all 1st year students on Nov 22, 7 AM, Sports Ground. - Dean Students"
"ham","Dear student, please complete your feedback form for faculty by Nov 25. Your responses help us improve. - IQAC, JNTU"
"ham","Your HDFC Educational Excellence Scholarship application has been approved. Rs. 25,000 disbursed to your registered account."
"ham","Reminder: You have an online exam tomorrow at 3 PM via the LMS portal. Ensure stable internet connection. - OpenLearn Institute"
"ham","Exam registration for December session is open. Last date: Nov 20. Log in to examreg.uohyd.ac.in. - UoH Exam Cell"
"ham","Your OTP for logging into the Student Portal is 847291. Valid for 10 minutes. Do not share this code with anyone. - EduPortal"
"ham","Final year students: HDFC Bank is hiring through campus. Aptitude test on Dec 22. Register at hdfccampus.com/apply"
"ham","You are invited to a webinar on 'Study Abroad Opportunities 2025' by the International Office on Dec 5, 5:30 PM."
"ham","DEADLINE ALERT: Data Structures assignment due 10 Dec 11:59 PM. Submit on the student portal. No extensions. - Techno India University"
"ham","Notice: NEET UG 2025 notification released. Application opens Dec 1. Refer to neet.nta.nic.in for details."
"ham","Your internship report has not been submitted yet. Deadline is today, 4 PM. Contact placement@mjcollege.edu for help."
"ham","Dear student, the lab report for your last practical session is due on Thursday. Email it to labcoord@dtu.ac.in. - DTU"
"ham","IIIT Bangalore invites you to an online session on 'Full Stack Development Careers' on Nov 28 at 4 PM. Free registration."
"ham","Exam notification: Statistics paper on 3rd March, 9 AM. Syllabus: Units 1-5. Best wishes! - Sunrise B-School"
"ham","Student feedback survey for Semester 5 is now open. Your inputs are valuable! Complete it by Dec 15 on the portal."
"ham","Reminder: Library books issued to you are due for return on Nov 30. Renew online at lib.srmuniv.ac.in or visit the library."
"ham","Infosys internship drive on campus: Dec 20. Eligible branches: CSE, IT, ECE. Register before Dec 15 on the placement portal."
"ham","Your English proficiency test result: Band 6.5 equivalent. Certificate will be issued on Dec 10. - Language Centre, MAHE"
"ham","Your participation in the inter-college debate competition has been confirmed. Event on Nov 29 at 10 AM. - Cultural Committee"
"ham","Reminder: Parent-teacher meeting on Dec 2, 10 AM - 1 PM in the conference hall. Your parents/guardians are requested to attend."
"ham","AICTE has approved the additional intake of 60 seats for CSE at our college. Apply now at admissions.siet.edu."
"ham","Your OTP for logging into the Student Portal is 847291. Valid for 10 minutes. Do not share this code with anyone. - EduPortal"
"ham","Thank you! Your tuition fee payment of $2,300 has been confirmed. Transaction ID: UTK-88201. - Boston Global Academy"
"ham","Reminder: Library books issued to you are due for return on Nov 30. Renew online at lib.srmuniv.ac.in or visit the library."
"ham","Your mid-semester examination schedule is now live on CampusConnect. Login to check your slots. - Meghnad Saha University"
"ham","Your leave application for Nov 10-12 has been approved by your class advisor. Please inform the hostel warden separately."
"ham","Online orientation for new MCA students: Dec 22, 10 AM on Zoom. Meeting ID will be shared the day before. - MCA Dept."
"ham","Exam notification: Statistics paper on 3rd March, 9 AM. Syllabus: Units 1-5. Best wishes! - Sunrise B-School"
"ham","Congratulations! You have been selected for the National Merit Scholarship 2024. Amount: Rs. 60,000/year. Contact scholarship@ugc.ac.in."
"ham","Your seminar presentation slot is Dec 7 at 11:30 AM. Duration: 15 minutes. Upload your PPT to the portal by Dec 5."
"ham","National webinar on 'Women in Engineering' - Dec 12, 11 AM. Organised by WIE Forum, IIT Bombay. Free entry."
"ham","Confirmation: Rs. 5,000 library deposit received. Receipt available on the student portal under 'Payments'. - Jadavpur University"
"ham","Your seminar presentation slot is Dec 7 at 11:30 AM. Duration: 15 minutes. Upload your PPT to the portal by Dec 5."
"ham","Your attendance for October stands at 74.3%. Minimum required is 75%. Please ensure regular attendance. - Dean's Office"
"ham","Your practical exam for Microprocessors is on Dec 18. Report to Lab 2 at your allotted time (check portal). - ECE Dept."
"ham","Congratulations! You have cleared the GATE 2024 exam with a score of 612 and a rank of 843. Certificate downloadable on gate.iitkgp.ac.in."
"ham","Dear student, your Chemistry mid-term is tomorrow (Nov 5) at 10:30 AM, Room 204. Good luck! - Greenfield College"
"ham","Updated class schedule: Statistics practical lab shifted to Wednesday 2 PM. Bring your data sets. - Faculty of Science"
"ham","Your project guide for the final year project is Prof. R. Subramaniam. First review is on Dec 10 at 2 PM."
"ham","OTP: 204839 for verifying your mobile number on the AICTE portal. Valid for 5 minutes. Do not share."
"ham","Notice: Amazon India internship applications close tomorrow. Apply at placementportal.iitm.ac.in before midnight."
"ham","Congratulations! You have been shortlisted for the campus interview with Deloitte on Dec 12. Report at Placement Cell by 9 AM."
"ham","Your NEET counselling document verification is on Nov 25 at the MCC office. Carry originals and 2 sets of photocopies."
"ham","492817 is your OTP for exam registration on the university portal. This code expires in 5 minutes."
"ham","Your scholarship renewal OTP is 483920. Enter it on the portal within 5 minutes to confirm your submission."
"ham","Welcome to the family! Your admission to B.Pharm (Batch 2024-28) is confirmed. - JSS College of Pharmacy"
"ham","Your leave application for Nov 10-12 has been approved by your class advisor. Please inform the hostel warden separately."
"ham","This is a reminder that your term paper on Environmental Science is due tomorrow at 5 PM. Late submissions will not be accepted. - Green Valley College"
"ham","OTP for fee payment verification: 381029. This is valid for 15 minutes. - Amrita University Student Portal"
"ham","Dear student, CLAT 2025 registration closes on Nov 15. Apply at consortiumofnlus.ac.in. - Law Admission Office"
"ham","Hi Arjun, your internship offer from TCS has been confirmed. Joining date: June 1. Offer letter sent to your email."
"ham","Notice: Free coding bootcamp for 1st and 2nd year students, Dec 20-22. Register at events.pesuniversity.edu.in."
"ham","Your final exams begin next Monday. Please download the hall ticket from the student portal before Friday. - Westwood University"
"ham","Your enrollment number for B.Com (Hons) is 2024BC00451. Please save this for all future correspondence. - Calcutta University"
"ham","Reminder: Your SAT test is on Dec 7. Admit card download link sent to your registered email. - College Board"
"ham","Your final exams begin next Monday. Please download the hall ticket from the student portal before Friday. - Westwood University"
"ham","Your mid-semester examination schedule is now live on CampusConnect. Login to check your slots. - Meghnad Saha University"
"ham","OTP: 204839 for verifying your mobile number on the AICTE portal. Valid for 5 minutes. Do not share."
"ham","Your CBSE board registration number is 1234567. Save this for future reference. - CBSE Exam Division"
"ham","Hostel room allotment for 2025 academic year: You have been allotted Room 214, Block C. Reporting date: June 25."
"ham","DEADLINE ALERT: Data Structures assignment due 10 Dec 11:59 PM. Submit on the student portal. No extensions. - Techno India University"
"ham","Notice: Annual cultural fest 'Kalakriti 2024' registrations open. Last date: Dec 5. Register at events.vit.ac.in."
"ham","Important: Upload your gap year documents to the admission portal by Nov 25 to avoid cancellation of admission. - Admissions"
"ham","Your HDFC Educational Excellence Scholarship application has been approved. Rs. 25,000 disbursed to your registered account."
"ham","Your OTP for resetting your student portal password is 628374. It expires in 10 minutes. - Chandigarh University IT Helpdesk"
"ham","AICTE has approved the additional intake of 60 seats for CSE at our college. Apply now at admissions.siet.edu."
"ham","Workshop alert: Resume Writing and LinkedIn Optimization - Nov 30 at 3 PM. Hosted by Placement Cell, NSIT Delhi."
"ham","Bus fee for the second semester is due by Dec 15. Pay online at student.gndu.ac.in or at the accounts office."
"ham","The IIT JEE 2025 application window is now open at jeemain.nta.nic.in. Last date to apply: Nov 30."
"ham","Your mentor meeting is scheduled for Dec 5 at 11 AM with Dr. Priya Menon. Please come prepared with your academic progress report."
"ham","EXAM REMINDER: English Literature Paper - 14 Dec, 11 AM, Auditorium Hall. Bring blue/black pen only. - St. Xavier's College"
"ham","You have scored 87/100 in your Data Structures mid-term. Rank 3 in your section. Keep it up! - CSE Dept, SIT"
"ham","Your final exams begin next Monday. Please download the hall ticket from the student portal before Friday. - Westwood University"
"ham","Reminder: Documents required for final year verification: marksheets, transfer certificate, character certificate. - Exam Cell"
"ham","Important: Upload your gap year documents to the admission portal by Nov 25 to avoid cancellation of admission. - Admissions"
"ham","Your hostel fee for the academic year 2024-25 has been received. Amount: Rs. 72,000. Ref No: HST-30291. - BITS Pilani"
"ham","Your capstone project proposal is due next Monday. Submit a PDF to capstone@sunriseuniv.edu by 9 AM. - Sunrise University"
"ham","Congratulations! You have been selected for the National Merit Scholarship 2024. Amount: Rs. 60,000/year. Contact scholarship@ugc.ac.in."
"ham","Join our live Q&A session on MBA admissions with the IIMA Admissions Committee. Nov 20, 7 PM. Register at iima.ac.in/events"
"ham","Your clinical posting schedule for December has been uploaded. Check the notice board or the hospital portal. - AIIMS Admin"
